code,theme,enabled,note,name_zh,market,official_industry,current_themes
3372,晶圓代工 / 特用製程,1,current classified theme,典範,TPEx,半導體業,晶圓代工 / 特用製程
3373,電子設備整合 / 綜合,1,current classified theme,熱映,TPEx,其他電子業,電子設備整合 / 綜合
3374,封測 / 測試,1,current classified theme,精材,TPEx,半導體業,封測 / 測試
3376,高速連接器 / 機構件,1,current classified theme,新日興,TWSE,電子零組件業,高速連接器 / 機構件
3379,電機機械 / 綜合,1,current classified theme,彬台,TPEx,電機機械,電機機械 / 綜合
3380,網通 / 交換器,1,network equipment exposure,明泰,TWSE,通信網路業,網通 / 交換器
3388,電子零組件 / 綜合,1,current classified theme,崇越電,TPEx,電子零組件業,電子零組件 / 綜合
3390,電子零組件 / 綜合,1,current classified theme,旭軟,TPEx,電子零組件業,電子零組件 / 綜合
3402,電子設備整合 / 綜合,1,current classified theme,漢科,TPEx,其他電子業,電子設備整合 / 綜合
3406,光學鏡頭,1,current classified theme,玉晶光,TWSE,光電業,光學鏡頭
3413,半導體設備,1,semiconductor equipment exposure,京鼎,TWSE,半導體業,半導體設備
3416,邊緣AI / IPC,1,current classified theme,融程電,TWSE,電腦及週邊設備業,邊緣AI / IPC
3419,通信網路 / 綜合,1,current classified theme,譁裕,TWSE,通信網路業,通信網路 / 綜合
3426,電機機械 / 綜合,1,current classified theme,台興,TPEx,電機機械,電機機械 / 綜合
3430,電子化學 / 特用化學,1,theme refinement v2,奇鈦科,TPEx,化學工業,電子化學 / 特用化學
3432,電子零組件 / 綜合,1,current classified theme,台端,TWSE,電子零組件業,電子零組件 / 綜合
3434,光電業 / 其他,1,current classified theme,哲固,TPEx,光電業,光電業 / 其他
3437,LED / 光電元件,1,current classified theme,榮創,TWSE,光電業,LED / 光電元件
3438,半導體 / 綜合,1,current classified theme,類比科,TPEx,半導體業,半導體 / 綜合
3441,光電業 / 其他,1,current classified theme,聯一光電,TPEx,光電業,光電業 / 其他
3443,ASIC / IC設計,1,current classified theme,創意,TWSE,半導體業,ASIC / IC設計
3444,IC通路,1,current classified theme,利機,TPEx,電子通路業,IC通路
3447,通信網路 / 綜合,1,current classified theme,展達,TWSE,通信網路業,通信網路 / 綜合
3450,矽光子 / CPO / 光通訊,1,current classified theme,聯鈞,TWSE,半導體業,矽光子 / CPO / 光通訊
3455,工業檢測 / 測試設備,1,current classified theme,由田,TPEx,光電業,工業檢測 / 測試設備
3465,電子設備整合 / 綜合,1,current classified theme,進泰電子,TPEx,其他電子業,電子設備整合 / 綜合
3466,通信網路 / 綜合,1,current classified theme,德晉,TPEx,通信網路業,通信網路 / 綜合
3479,邊緣AI / IPC,1,current classified theme,安勤,TPEx,電腦及週邊設備業,邊緣AI / IPC
3481,顯示面板,1,panel exposure,群創,TWSE,光電業,顯示面板
3483,電腦週邊設備 / 綜合,1,current classified theme,力致,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
3484,電子零組件 / 綜合,1,current classified theme,崧騰,TPEx,電子零組件業,電子零組件 / 綜合
3489,建材營造 / 綜合,1,current classified theme,森寶,TPEx,建材營造,建材營造 / 綜合
3490,光電業 / 其他,1,current classified theme,單井,TPEx,光電業,光電業 / 其他
3491,低軌衛星 / 微波通訊,1,current classified theme,昇達科,TPEx,通信網路業,低軌衛星 / 微波通訊
3492,電子零組件 / 綜合,1,current classified theme,長盛,TPEx,電子零組件業,電子零組件 / 綜合
3494,電腦週邊設備 / 綜合,1,current classified theme,誠研,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
3498,電子設備整合 / 綜合,1,current classified theme,陽程,TPEx,其他電子業,電子設備整合 / 綜合
3499,通信網路 / 綜合,1,current classified theme,環天科,TPEx,通信網路業,通信網路 / 綜合
3501,電子零組件 / 綜合,1,current classified theme,維熹,TWSE,電子零組件業,電子零組件 / 綜合
3504,光學鏡頭,1,current classified theme,揚明光,TWSE,光電業,光學鏡頭
3508,電子設備整合 / 綜合,1,current classified theme,位速,TPEx,其他電子業,電子設備整合 / 綜合
3511,電子零組件 / 綜合,1,current classified theme,矽瑪,TPEx,電子零組件業,電子零組件 / 綜合
3512,建材營造 / 綜合,1,current classified theme,皇龍,TPEx,建材營造,建材營造 / 綜合
3515,NB / PC品牌 / 電競,1,current classified theme,華擎,TWSE,電腦及週邊設備業,NB / PC品牌 / 電競
3516,光電業 / 其他,1,current classified theme,亞帝歐,TPEx,光電業,光電業 / 其他
3518,電子設備整合 / 綜合,1,current classified theme,柏騰,TWSE,其他電子業,電子設備整合 / 綜合
3520,電子零組件 / 綜合,1,current classified theme,華盈,TPEx,電子零組件業,電子零組件 / 綜合
3521,建材營造 / 綜合,1,current classified theme,鴻翊,TPEx,建材營造,建材營造 / 綜合
3522,觀光餐旅 / 綜合,1,current classified theme,御頂,TPEx,觀光餐旅,觀光餐旅 / 綜合
3523,光電業 / 其他,1,current classified theme,迎輝,TPEx,光電業,光電業 / 其他
3526,電子零組件 / 綜合,1,current classified theme,凡甲,TPEx,電子零組件業,電子零組件 / 綜合
3527,ASIC / IC設計,1,current classified theme,聚積,TPEx,半導體業,ASIC / IC設計
3528,IC通路,1,current classified theme,安馳,TWSE,電子通路業,IC通路
3529,半導體 / 綜合,1,current classified theme,力旺,TPEx,半導體業,半導體 / 綜合
3530,半導體 / 綜合,1,current classified theme,晶相光,TWSE,半導體業,半導體 / 綜合
3531,光電業 / 其他,1,current classified theme,先益,TPEx,光電業,光電業 / 其他
3532,矽晶圓,1,current classified theme,台勝科,TWSE,半導體業,矽晶圓
3533,高速連接器 / 機構件,1,current classified theme,嘉澤,TWSE,電子零組件業,高速連接器 / 機構件
3535,光電業 / 其他,1,current classified theme,晶彩科,TWSE,光電業,光電業 / 其他
3537,電子零組件 / 綜合,1,current classified theme,堡達,TPEx,電子零組件業,電子零組件 / 綜合
3540,電腦週邊設備 / 綜合,1,current classified theme,曜越,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
3541,電子設備整合 / 綜合,1,current classified theme,西柏,TPEx,其他電子業,電子設備整合 / 綜合
3543,光電業 / 其他,1,current classified theme,州巧,TWSE,光電業,光電業 / 其他
3545,ASIC / IC設計,1,current classified theme,敦泰,TWSE,半導體業,ASIC / IC設計
3546,文化創意 / 綜合,1,current classified theme,宇峻,TPEx,文化創意業,文化創意 / 綜合
3548,電子零組件 / 綜合,1,current classified theme,兆利,TPEx,電子零組件業,電子零組件 / 綜合
3550,電子零組件 / 綜合,1,current classified theme,聯穎,TWSE,電子零組件業,電子零組件 / 綜合
3551,綠能環保 / 綜合,1,current classified theme,世禾,TPEx,綠能環保,綠能環保 / 綜合
3552,電子設備整合 / 綜合,1,current classified theme,同致,TPEx,其他電子業,電子設備整合 / 綜合
3555,半導體 / 綜合,1,current classified theme,博士旺,TPEx,半導體業,半導體 / 綜合
3556,ASIC / IC設計,1,current classified theme,禾瑞亞,TPEx,半導體業,ASIC / IC設計
3557,居家生活 / 綜合,1,current classified theme,嘉威,TWSE,居家生活,居家生活 / 綜合
3558,網通 / 交換器,1,current classified theme,神準,TPEx,通信網路業,網通 / 交換器
3563,工業檢測 / 測試設備,1,current classified theme,牧德,TWSE,光電業,工業檢測 / 測試設備
3564,通信網路 / 綜合,1,current classified theme,其陽,TPEx,通信網路業,通信網路 / 綜合
3567,半導體 / 綜合,1,current classified theme,逸昌,TPEx,半導體業,半導體 / 綜合
3570,資訊服務 / 綜合,1,current classified theme,大塚,TPEx,資訊服務業,資訊服務 / 綜合
3576,太陽能 / 綠能光電,1,current classified theme,聯合再生,TWSE,光電業,太陽能 / 綠能光電
3577,邊緣AI / IPC,1,current classified theme,泓格,TPEx,電腦及週邊設備業,邊緣AI / IPC
3580,電子設備整合 / 綜合,1,current classified theme,友威科,TPEx,其他電子業,電子設備整合 / 綜合
3581,半導體 / 綜合,1,current classified theme,博磊,TPEx,半導體業,半導體 / 綜合
3583,CoWoS / 先進封裝,1,current classified theme,辛耘,TWSE,半導體業,CoWoS / 先進封裝｜半導體設備
3583,半導體設備,1,current classified theme,辛耘,TWSE,半導體業,CoWoS / 先進封裝｜半導體設備
3587,工業檢測 / 測試設備,1,current classified theme,閎康,TPEx,其他電子業,工業檢測 / 測試設備
3588,ASIC / IC設計,1,current classified theme,通嘉,TWSE,半導體業,ASIC / IC設計
3591,LED / 光電元件,1,current classified theme,艾笛森,TWSE,光電業,LED / 光電元件
3592,半導體 / 綜合,1,current classified theme,瑞鼎,TWSE,半導體業,半導體 / 綜合
3593,電子零組件 / 綜合,1,current classified theme,力銘,TWSE,電子零組件業,電子零組件 / 綜合
3594,邊緣AI / IPC,1,current classified theme,磐儀,TPEx,電腦及週邊設備業,邊緣AI / IPC
3596,網通 / 交換器,1,networking / wifi exposure,智易,TWSE,通信網路業,網通 / 交換器
3597,電子零組件 / 綜合,1,current classified theme,映興,TPEx,電子零組件業,電子零組件 / 綜合
3605,電子零組件 / 綜合,1,current classified theme,宏致,TWSE,電子零組件業,電子零組件 / 綜合
3607,電子零組件 / 綜合,1,current classified theme,谷崧,TWSE,電子零組件業,電子零組件 / 綜合
3609,電子零組件 / 綜合,1,current classified theme,三一東林,TPEx,電子零組件業,電子零組件 / 綜合
3611,電腦週邊設備 / 綜合,1,current classified theme,鼎翰,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
3615,光電業 / 其他,1,current classified theme,安可,TPEx,光電業,光電業 / 其他
3617,電子設備整合 / 綜合,1,current classified theme,碩天,TWSE,其他電子業,電子設備整合 / 綜合
3622,光電業 / 其他,1,current classified theme,洋華,TWSE,光電業,光電業 / 其他
3623,光電業 / 其他,1,current classified theme,富晶通,TPEx,光電業,光電業 / 其他
3624,電子零組件 / 綜合,1,current classified theme,光頡,TPEx,電子零組件業,電子零組件 / 綜合
3625,電腦週邊設備 / 綜合,1,current classified theme,西勝,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
3628,電子設備整合 / 綜合,1,current classified theme,盈正,TPEx,其他電子業,電子設備整合 / 綜合
3629,文化創意 / 綜合,1,current classified theme,地心引力,TPEx,文化創意業,文化創意 / 綜合
3630,光電業 / 其他,1,current classified theme,新鉅科,TPEx,光電業,光電業 / 其他
3631,電子零組件 / 綜合,1,current classified theme,晟楠,TPEx,電子零組件業,電子零組件 / 綜合
3632,通信網路 / 綜合,1,current classified theme,研勤,TPEx,通信網路業,通信網路 / 綜合
3645,電子零組件 / 綜合,1,current classified theme,達邁,TWSE,電子零組件業,電子零組件 / 綜合
3646,電子零組件 / 綜合,1,current classified theme,艾恩特,TPEx,電子零組件業,電子零組件 / 綜合
3652,電腦週邊設備 / 綜合,1,current classified theme,精聯,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
3653,散熱 / 液冷,1,current classified theme,健策,TWSE,電子零組件業,散熱 / 液冷
3661,ASIC / IC設計,1,current classified theme,世芯-KY,TWSE,半導體業,ASIC / IC設計
3663,電子設備整合 / 綜合,1,current classified theme,鑫科,TPEx,其他電子業,電子設備整合 / 綜合
3664,通信網路 / 綜合,1,current classified theme,安瑞-KY,TPEx,通信網路業,通信網路 / 綜合
3665,車用電子 / EV,1,current classified theme,貿聯-KY,TWSE,其他電子業,車用電子 / EV
3666,光電業 / 其他,1,current classified theme,光耀,TPEx,光電業,光電業 / 其他
3669,通信網路 / 綜合,1,current classified theme,圓展,TWSE,通信網路業,通信網路 / 綜合
3672,通信網路 / 綜合,1,current classified theme,康聯訊,TPEx,通信網路業,通信網路 / 綜合
3673,光電業 / 其他,1,current classified theme,TPK-KY,TWSE,光電業,光電業 / 其他
3675,半導體 / 綜合,1,current classified theme,德微,TPEx,半導體業,半導體 / 綜合
3679,電子零組件 / 綜合,1,current classified theme,新至陞,TWSE,電子零組件業,電子零組件 / 綜合
3680,CoWoS / 先進封裝,1,current classified theme,家登,TPEx,半導體業,CoWoS / 先進封裝｜半導體設備
3680,半導體設備,1,current classified theme,家登,TPEx,半導體業,CoWoS / 先進封裝｜半導體設備
3684,通信網路 / 綜合,1,current classified theme,榮昌,TPEx,通信網路業,通信網路 / 綜合
3685,電機機械 / 綜合,1,current classified theme,元創精密,TPEx,電機機械,電機機械 / 綜合
3686,半導體 / 綜合,1,current classified theme,達能,TWSE,半導體業,半導體 / 綜合
3687,網路平台 / 數位娛樂,1,theme singleton cleanup v3,歐買尬,TPEx,數位雲端,網路平台 / 數位娛樂
3689,高速連接器 / 機構件,1,current classified theme,湧德,TPEx,電子零組件業,高速連接器 / 機構件
3691,光電業 / 其他,1,current classified theme,碩禾,TPEx,光電業,光電業 / 其他
3693,伺服器ODM / 機櫃,1,current classified theme,營邦,TPEx,電腦及週邊設備業,伺服器ODM / 機櫃
3694,通信網路 / 綜合,1,current classified theme,海華,TWSE,通信網路業,通信網路 / 綜合
3701,電腦週邊設備 / 綜合,1,current classified theme,大眾控,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
3702,IC通路,1,current classified theme,大聯大,TWSE,電子通路業,IC通路
3703,建材營造 / 綜合,1,current classified theme,欣陸,TWSE,建材營造,建材營造 / 綜合
3704,網通 / 交換器,1,current classified theme,合勤控,TWSE,通信網路業,網通 / 交換器
3705,學名藥 / 製藥,1,theme refinement v2,永信,TWSE,生技醫療業,學名藥 / 製藥
3706,AI伺服器,1,current classified theme,神達,TWSE,電腦及週邊設備業,AI伺服器｜EMS / 消費電子組裝｜伺服器ODM / 機櫃
3706,EMS / 消費電子組裝,1,current classified theme,神達,TWSE,電腦及週邊設備業,AI伺服器｜EMS / 消費電子組裝｜伺服器ODM / 機櫃
3706,伺服器ODM / 機櫃,1,pc and server manufacturing exposure,神達,TWSE,電腦及週邊設備業,AI伺服器｜EMS / 消費電子組裝｜伺服器ODM / 機櫃
3707,功率半導體 / MCU,1,current classified theme,漢磊,TPEx,半導體業,功率半導體 / MCU
3708,綠能環保 / 綜合,1,current classified theme,上緯投控,TWSE,綠能環保,綠能環保 / 綜合
3709,電腦週邊設備 / 綜合,1,current classified theme,鑫聯大投控,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
3710,電子零組件 / 綜合,1,current classified theme,連展投控,TPEx,電子零組件業,電子零組件 / 綜合
3711,CoWoS / 先進封裝,1,current classified theme,日月光投控,TWSE,半導體業,CoWoS / 先進封裝
3712,電腦週邊設備 / 綜合,1,current classified theme,永崴投控,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
3713,綠能環保 / 綜合,1,current classified theme,新晶投控,TPEx,綠能環保,綠能環保 / 綜合
3714,顯示面板,1,display and led exposure,富采,TWSE,光電業,顯示面板
3715,PCB / CCL,1,current classified theme,定穎投控,TWSE,電子零組件業,PCB / CCL
3716,學名藥 / 製藥,1,theme refinement v2,中化控股,TWSE,生技醫療業,學名藥 / 製藥
3717,汽車零組件 / 綜合,1,current classified theme,聯嘉投控,TWSE,汽車工業,汽車零組件 / 綜合
